,Id,Prediction
8146,8146,4382628.805451128
8147,8147,4626733.261904762
8148,8148,4783863.802373042
8149,8149,7765996.454613096
8150,8150,6537395.996428572
8151,8151,7710932.535714285
8152,8152,4361958.397704083
8153,8153,5768681.625637755
8154,8154,8811152.892513735
8155,8155,3991837.236263736
8156,8156,4941039.180944471
8157,8157,4560986.663194445
8158,8158,6278350.681696429
8159,8159,6184452.576777803
8160,8160,4761661.7872023815
8161,8161,5413582.7306006495
8162,8162,5414379.511904762
8163,8163,5294509.746457957
8164,8164,6182759.208880076
8165,8165,6656997.91148539
8166,8166,8536157.582142858
8167,8167,5211957.532023451
8168,8168,4160587.4278221778
8169,8169,5863299.328903654
8170,8170,4989416.6225108225
8171,8171,6960354.357142857
8172,8172,6710744.2100649355
8173,8173,7116139.093181818
8174,8174,6399114.9931739075
8175,8175,7624878.511904762
8176,8176,6361727.188942307
8177,8177,4972085.612831532
8178,8178,5416421.248699137
8179,8179,7001642.349296537
8180,8180,9541595.362244898
8181,8181,6421782.932208566
8182,8182,5348906.59417517
8183,8183,4918391.968352482
8184,8184,4979580.341959064
8185,8185,9568819.530612245
8186,8186,5952921.1377551025
8187,8187,6297690.442708334
8188,8188,6733628.796875
8189,8189,5246748.609515899
8190,8190,6787035.675595238
8191,8191,5732455.177029221
8192,8192,5968269.774533354
8193,8193,5177959.578903654
8194,8194,5326796.389483434
8195,8195,4436498.223640496
8196,8196,8139210.786904762
8197,8197,4377217.32165637
8198,8198,4515725.613839285
8199,8199,6285772.879017858
8200,8200,4818269.127678571
8201,8201,7853067.199061356
8202,8202,5264893.233828671
8203,8203,5220971.858829365
8204,8204,3097445.769230769
8205,8205,5361452.779742399
8206,8206,6211634.886444805
8207,8207,5344400.739770566
8208,8208,5833703.189732143
8209,8209,4890895.216658756
8210,8210,5110601.6928571435
8211,8211,5498898.711311407
8212,8212,5242927.858630953
8213,8213,5694809.201636905
8214,8214,6763418.05509413
8215,8215,4735741.178571428
8216,8216,6220692.119379844
8217,8217,5783613.673469388
8218,8218,4367121.785714285
8219,8219,6707362.126190476
8220,8220,4567501.469398657
8221,8221,6612791.816446171
8222,8222,6206845.833333333
8223,8223,6507617.543189368
8224,8224,6303548.6815476185
8225,8225,8082841.785714285
8226,8226,4725506.369993894
8227,8227,8438619.011564625
8228,8228,6149013.766071429
8229,8229,6062250.077487245
8230,8230,5342296.934915414
8231,8231,6401633.270116342
8232,8232,6172103.90625
8233,8233,4852083.128010796
8234,8234,4634724.757475083
8235,8235,3743245.6313328035
8236,8236,5425419.973745748
8237,8237,7025891.979002397
8238,8238,7914831.361904762
8239,8239,9703915.953896103
8240,8240,4466531.602713178
8241,8241,4263956.583561131
8242,8242,4168401.84010662
8243,8243,6905288.871428572
8244,8244,5966673.844685374
8245,8245,5522006.118283354
8246,8246,4418391.391422466
8247,8247,6810623.001785715
8248,8248,4918624.612787907
8249,8249,5168305.539456823
8250,8250,4459276.719929296
8251,8251,5700407.279002396
8252,8252,5636618.8568701325
8253,8253,6240914.099064446
8254,8254,6616478.866071428
8255,8255,9816750.757467533
8256,8256,4892583.582142858
8257,8257,6826878.373044038
8258,8258,7121659.439942615
8259,8259,7069768.964163961
8260,8260,6459182.207176999
8261,8261,5000017.388392857
8262,8262,4448587.878455293
8263,8263,6861653.085153654
8264,8264,5442514.4068523245
8265,8265,5932268.113945578
8266,8266,4331213.60994107
8267,8267,5963825.576298701
8268,8268,5507211.852678572
8269,8269,4314978.56700938
8270,8270,5769922.513467337
8271,8271,5299234.822916666
8272,8272,7606734.270833334
8273,8273,5800636.010660173
8274,8274,5088093.73348021
8275,8275,8682924.80357143
8276,8276,6547614.270259174
8277,8277,7413658.642857143
8278,8278,6668361.87142066
8279,8279,7692088.28562714
8280,8280,6320485.591589363
8281,8281,4881142.698052363
8282,8282,8116575.642857143
8283,8283,6044883.785714285
8284,8284,5086464.170363417
8285,8285,7109663.0
8286,8286,5203321.101225083
8287,8287,5510837.404017857
8288,8288,5404408.719791667
8289,8289,5890901.969047619
8290,8290,4573640.641998893
8291,8291,7213573.582724567
8292,8292,4377675.714285715
8293,8293,6737510.891133091
8294,8294,6200444.5828869045
8295,8295,5951112.337197159
8296,8296,7010760.391396104
8297,8297,5159699.1874001
8298,8298,6905347.007936507
8299,8299,5864070.242857143
8300,8300,5435043.304350083
8301,8301,6470296.645524533
8302,8302,5724444.635649687
8303,8303,4871775.216658756
8304,8304,4212336.763219339
8305,8305,6172536.621521336
8306,8306,6421170.336309524
8307,8307,6354464.720982143
8308,8308,6659265.428869047
8309,8309,6494842.632475083
8310,8310,8704669.472619047
8311,8311,5249416.774107143
8312,8312,4682564.497756676
8313,8313,5571226.673801614
8314,8314,5151442.285714285
8315,8315,6136322.121420661
8316,8316,5634491.238095239
8317,8317,5892912.571428572
8318,8318,5699055.605357142
8319,8319,4884179.98009413
8320,8320,5386643.303228022
8321,8321,6918800.554193722
8322,8322,5244392.869379845
8323,8323,7455826.800656901
8324,8324,6278731.806547619
8325,8325,3330669.833333333
8326,8326,5466398.029214865
8327,8327,5570942.821428572
8328,8328,4637221.714285715
8329,8329,6517850.961817616
8330,8330,6379262.102713178
8331,8331,6596638.621428572
8332,8332,6696250.454753995
8333,8333,5631633.506390899
8334,8334,5152785.642110983
8335,8335,4448004.455498866
8336,8336,5821701.081292517
8337,8337,4934092.197366523
8338,8338,4726628.626147958
8339,8339,3919192.683129699
8340,8340,6047421.581879845
8341,8341,4089550.549189947
8342,8342,6813291.757475083
8343,8343,6689100.702657133
8344,8344,6605142.197085472
8345,8345,6132338.725446428
8346,8346,3745523.843777254
8347,8347,5300731.032394688
8348,8348,5997179.856590136
8349,8349,6031369.413690477
8350,8350,4671273.394577564
8351,8351,6400470.06461039
8352,8352,5447356.971382784
8353,8353,6102959.040816327
8354,8354,9175039.824134199
8355,8355,6310027.042323568
8356,8356,6189759.428267832
8357,8357,6383529.877373042
8358,8358,4395102.065167391
8359,8359,6463641.04600129
8360,8360,6310647.579613095
8361,8361,5527106.474149659
8362,8362,5386862.516666667
8363,8363,7240793.214285715
8364,8364,5147329.191398433
8365,8365,6359284.611263737
8366,8366,7306979.297619048
8367,8367,6650827.644818723
8368,8368,7647626.154761905
8369,8369,4744690.709022556
8370,8370,6968362.805357143
8371,8371,5803649.23648539
8372,8372,5078968.855840043
8373,8373,4309743.318594104
8374,8374,5958037.340064368
8375,8375,10191028.66796537
8376,8376,5505059.942105184
8377,8377,6347657.685668498
8378,8378,6009908.0802242085
8379,8379,3852066.2042658734
8380,8380,6690550.920849209
8381,8381,3948144.0378916035
8382,8382,4635056.07646859
8383,8383,5778295.637157751
8384,8384,6541312.8012561845
8385,8385,6261162.178571428
8386,8386,6012393.308971087
8387,8387,4208752.800515376
8388,8388,4862135.846760796
8389,8389,5203301.419642857
8390,8390,6309720.000637755
8391,8391,6367944.968947719
8392,8392,7877834.799656593
8393,8393,6222860.554761904
8394,8394,6112289.418898809
8395,8395,5297991.492857143
8396,8396,6713066.432765151
8397,8397,7113033.166666666
8398,8398,4228344.178228022
8399,8399,6465254.969047619
8400,8400,4332152.074206349
8401,8401,5165739.535714285
8402,8402,6153642.25
8403,8403,6182811.744719981
8404,8404,4275613.007475083
8405,8405,6225925.357142857
8406,8406,5869285.315016233
8407,8407,5971826.418650793
8408,8408,6512162.424580627
8409,8409,5175174.75257867
8410,8410,4792598.8035173165
8411,8411,4637295.294137808
8412,8412,6387140.953903654
8413,8413,6268940.264136905
8414,8414,6931233.900324675
8415,8415,4916168.592296511
8416,8416,6063358.8908084165
8417,8417,4626157.464285715
8418,8418,5334796.933673469
8419,8419,7470444.478571429
8420,8420,4430214.460193527
8421,8421,4301634.87012987
8422,8422,6374669.807055711
8423,8423,4206890.065167391
8424,8424,5616381.578903654
8425,8425,6055112.642857143
8426,8426,5186723.0956296995
8427,8427,5422349.108585164
8428,8428,5292824.795578231
8429,8429,6286699.391459235
8430,8430,6723544.946085164
8431,8431,6209346.422015899
8432,8432,6402074.035714285
8433,8433,4920299.4671973055
8434,8434,6591962.0
8435,8435,6309603.47499209
8436,8436,5913567.127678571
8437,8437,6002791.439518734
8438,8438,4683562.102373042
8439,8439,6114679.484856035
8440,8440,5318051.793695888
8441,8441,3001822.7335164836
8442,8442,4260501.188251085
8443,8443,10228835.097199675
8444,8444,7789861.490056818
8445,8445,7803946.28125
8446,8446,5618823.580357143
8447,8447,6810525.376785715
8448,8448,5242991.548338386
8449,8449,7040352.5
8450,8450,5871626.7455703225
8451,8451,4753434.512213233
8452,8452,6955801.964285715
8453,8453,6217855.0
8454,8454,4358475.535714285
8455,8455,5842948.394899892
8456,8456,5468940.366071428
8457,8457,5548584.578903654
8458,8458,4530005.091422467
8459,8459,5038781.959515899
8460,8460,11438462.62142857
8461,8461,7763819.178571428
8462,8462,5065155.356590137
8463,8463,7176809.479442848
8464,8464,5150793.898546511
8465,8465,6300259.321428572
8466,8466,6426217.943406592
8467,8467,6373980.196428572
8468,8468,6339633.865800866
8469,8469,6260341.774659864
8470,8470,4619114.957920106
8471,8471,4862882.678571428
8472,8472,6104856.017679164
8473,8473,6539122.325656901
8474,8474,7203272.61461039
8475,8475,7025330.005378222
8476,8476,5821701.081292517
8477,8477,8817443.589285715
8478,8478,4443167.49234694
8479,8479,5937203.524340161
8480,8480,3910702.257042957
8481,8481,7026915.417857142
8482,8482,4524903.571902521
8483,8483,4436008.474206349
8484,8484,4844699.976225083
8485,8485,5414191.9836655585
8486,8486,5813148.213469981
8487,8487,5004983.095535715
8488,8488,5943281.007475083
8489,8489,5191057.662477224
8490,8490,6619059.0
8491,8491,5376125.161862245
8492,8492,5257211.567054473
8493,8493,6509820.7256569015
8494,8494,4390512.549731072
8495,8495,6847437.19447261
8496,8496,5433096.78834707
8497,8497,3902865.537250578
8498,8498,3926127.035714286
8499,8499,5515043.436046511
8500,8500,5678283.952316352
8501,8501,5116531.278571429
8502,8502,5966277.209183673
8503,8503,3169837.3406593404
8504,8504,10777961.916666668
8505,8505,4743490.328125
8506,8506,5427232.96734798
8507,8507,9924718.966666667
8508,8508,4901823.96619675
8509,8509,6127160.435302464
8510,8510,4875296.666666667
8511,8511,9802033.392857144
8512,8512,6592752.726663961
8513,8513,5808347.424580627
8514,8514,6640149.214285715
8515,8515,6820416.054748377
8516,8516,5116841.8184523815
8517,8517,4767723.680165816
8518,8518,5620620.557931287
8519,8519,5402463.576785714
8520,8520,5486658.044138334
8521,8521,5794008.035714285
8522,8522,6488147.272901205
8523,8523,6173365.764277803
8524,8524,4998238.046875
8525,8525,4010557.0550941303
8526,8526,6638254.717261905
8527,8527,4016200.859320175
8528,8528,6035005.178847609
8529,8529,7584761.193479436
8530,8530,6561857.143189369
8531,8531,6642537.971760796
8532,8532,4949979.383290817
8533,8533,5189948.923051948
8534,8534,8559628.07142857
8535,8535,4965205.748943337
8536,8536,6996400.615079365
8537,8537,5498527.614915559
8538,8538,4882670.952678571
8539,8539,4621279.246612812
8540,8540,6900240.316461812
8541,8541,6584389.25
8542,8542,4096549.5550941303
8543,8543,4742553.811862244
8544,8544,6629296.300656901
8545,8545,6570863.134063854
8546,8546,4667909.196250593
8547,8547,4726425.186011905
8548,8548,9623851.568181816
8549,8549,5786413.137874743
8550,8550,6284266.75
8551,8551,8233608.035714285
8552,8552,4031879.2098214286
8553,8553,4992500.180944471
8554,8554,4301291.8193934355
8555,8555,4709083.172956539
8556,8556,5522597.607142857
8557,8557,5628658.161492939
8558,8558,5262971.071428572
8559,8559,6447913.978664192
8560,8560,5274241.717261905
8561,8561,5430268.142857143
8562,8562,6348685.407021103
8563,8563,6907161.086817616
8564,8564,5527106.474149659
8565,8565,5075449.608630953
8566,8566,6234583.127976191
8567,8567,4957899.625541125
8568,8568,3419113.12949154
8569,8569,5541565.513533756
8570,8570,7528011.071428572
8571,8571,4592458.212786438
8572,8572,5175759.0118852565
8573,8573,6018489.447327226
8574,8574,5115164.998168498
8575,8575,5882388.821428572
8576,8576,6885948.209005696
8577,8577,6381937.803571428
8578,8578,5613500.613392858
8579,8579,7384859.740433673
8580,8580,4254085.163319238
8581,8581,5113437.269458568
8582,8582,7946287.147085473
8583,8583,4517620.621259543
8584,8584,8619702.322727272
8585,8585,6139475.017857143
8586,8586,7362782.017113095
8587,8587,8055716.821428572
8588,8588,5888726.513392857
8589,8589,6632331.1309523815
8590,8590,9894651.607142856
8591,8591,4461134.388864161
8592,8592,5748903.582270408
8593,8593,4977251.9140625745
8594,8594,5977608.671859539
8595,8595,5933885.280434267
8596,8596,4294616.178467001
8597,8597,6307013.545473872
8598,8598,5273601.851170971
8599,8599,7058645.914537546
8600,8600,6598846.300324676
8601,8601,4862978.809856035
8602,8602,6319048.016698003
8603,8603,6358676.710627139
8604,8604,3554675.7804511273
8605,8605,4061209.100523286
8606,8606,4976746.44665637
8607,8607,6126093.125763193
8608,8608,9696110.45982143
8609,8609,5014295.966964285
8610,8610,8228244.5
8611,8611,6513915.008585164
8612,8612,6746020.269642858
8613,8613,5109928.367452406
8614,8614,8034406.708333334
8615,8615,5873981.159632035
8616,8616,6500408.678300866
8617,8617,4713079.815805146
8618,8618,6603757.045421512
8619,8619,8425282.996428572
8620,8620,5116782.639475107
8621,8621,5594053.952930403
8622,8622,5976658.351478382
8623,8623,4235254.341307136
8624,8624,4564566.114203672
8625,8625,4999214.49259413
8626,8626,6543909.175836812
8627,8627,6909056.81164966
8628,8628,6588934.644642858
8629,8629,5369432.456482327
8630,8630,4951369.97542172
8631,8631,6574098.497085473
8632,8632,9922156.107142856
8633,8633,6746445.416666666
8634,8634,5092905.76824495
8635,8635,5647804.143352481
8636,8636,6836447.364617939
8637,8637,4270831.718537414
8638,8638,5520553.580748747
8639,8639,4803676.779742399
8640,8640,5323419.769767651
8641,8641,6586638.3916106215
8642,8642,6418512.360897702
8643,8643,6308231.342323569
8644,8644,7401983.1503322255
8645,8645,5927549.036492939
8646,8646,6129978.897959183
8647,8647,5090245.194444445
8648,8648,6532172.24533841
8649,8649,6530707.47922833
8650,8650,9986757.585714284
8651,8651,4739549.98074495
8652,8652,8614481.04404762
8653,8653,6841581.626893939
8654,8654,5168395.967207792
8655,8655,4354358.522221529
8656,8656,6635019.130378222
8657,8657,6213833.921604438
8658,8658,6162051.067460318
8659,8659,6760224.471753246
8660,8660,5190009.489617939
8661,8661,6697808.489724232
8662,8662,4746003.810294796
8663,8663,5751456.573801613
8664,8664,4466234.988663172
8665,8665,5318016.23102686
8666,8666,12335569.07142857
8667,8667,6519236.9298701305
8668,8668,6911184.899656593
8669,8669,7193554.394751082
8670,8670,4221751.571428572
8671,8671,7547683.145833334
8672,8672,6018872.358771852
8673,8673,5354240.717757936
8674,8674,6486779.642857143
8675,8675,3752031.8736404963
8676,8676,6808931.2598079005
8677,8677,4517571.467488662
8678,8678,7374582.990568955
8679,8679,6528777.200793651
8680,8680,4844829.658778355
8681,8681,6183597.870535715
8682,8682,5049299.764955432
8683,8683,5268807.907680713
8684,8684,5027304.377136752
8685,8685,5521083.189732143
8686,8686,6823179.708841425
8687,8687,5175228.392857143
8688,8688,5868551.767841682
8689,8689,6084017.610119048
8690,8690,4218715.205682016
8691,8691,7643766.160146103
8692,8692,5259146.076190476
8693,8693,5011313.1764765
8694,8694,6396867.268154762
8695,8695,6717449.634821429
8696,8696,5361788.309215009
8697,8697,8397150.657467533
8698,8698,6015810.96461794
8699,8699,6344193.001507242
8700,8700,4146875.5714285714
8701,8701,4760361.942196612
8702,8702,6554636.441964285
8703,8703,7497740.215178572
8704,8704,6475527.571428572
8705,8705,5008279.479441094
8706,8706,3643385.883848709
8707,8707,8692334.142857144
8708,8708,5820068.434287854
8709,8709,7980602.607142857
8710,8710,3984573.0478468454
8711,8711,6186888.90625
8712,8712,6364756.31959707
8713,8713,7138693.745779222
8714,8714,4159981.6584228277
8715,8715,7944979.249250748
8716,8716,7749252.733779763
8717,8717,10159193.193181816
8718,8718,4463842.490306122
8719,8719,4137168.094336219
8720,8720,4749686.544642857
8721,8721,6800990.12987013
8722,8722,5969772.814992219
8723,8723,4776195.071760797
8724,8724,3161213.912087912
8725,8725,5115287.551657983
8726,8726,5142153.612633814
8727,8727,5096159.705357143
8728,8728,6214262.79177296
8729,8729,4291578.321428572
8730,8730,5589189.507475083
8731,8731,5857195.727713178
8732,8732,6327085.030731886
8733,8733,7194766.925595238
8734,8734,8378369.647959183
8735,8735,9033369.389136905
8736,8736,4671342.959866523
8737,8737,7890088.150324674
8738,8738,7011105.578869047
8739,8739,4627371.954418498
8740,8740,4893781.511652237
8741,8741,7084561.15
8742,8742,4584192.493702262
8743,8743,6124909.880018939
8744,8744,6178193.51517335
8745,8745,5977118.649999999
8746,8746,7620022.478228022
8747,8747,5796106.597576531
8748,8748,4101775.3636363638
8749,8749,4591173.424404763
8750,8750,4002102.7471098835
8751,8751,6109970.488823825
8752,8752,7630818.373457792
8753,8753,5809437.174107143
8754,8754,6618560.548520924
8755,8755,6398883.447935812
8756,8756,6265738.941025642
8757,8757,5909299.735243842
8758,8758,4076548.285714286
8759,8759,5367790.948804302
8760,8760,6922458.351026205
8761,8761,8797819.453571428
8762,8762,6133691.958155355
8763,8763,6847716.573767006
8764,8764,5627275.532929422
8765,8765,6668698.168728561
8766,8766,6271293.312973484
8767,8767,9086385.24489796
8768,8768,5956315.714285715
8769,8769,7273873.371009199
8770,8770,5321139.034226191
8771,8771,6150398.537186921
8772,8772,4676478.531284607
8773,8773,11875833.1
8774,8774,4914343.290223666
8775,8775,5194851.678571428
8776,8776,4284211.936011905
8777,8777,5289452.904897186
8778,8778,6533470.313095239
8779,8779,3585045.1375939846
8780,8780,6876095.337236987
8781,8781,6016799.1711655585
8782,8782,6158154.8690476185
8783,8783,5405617.4003322255
8784,8784,4103719.0383816767
8785,8785,4168539.75
8786,8786,4198244.777110588
8787,8787,7766169.981574675
8788,8788,5703965.004120879
8789,8789,3961643.4599347576
8790,8790,4979966.673594182
8791,8791,5852443.508621239
8792,8792,9484077.888392856
8793,8793,4276285.471760797
8794,8794,5998172.597470238
8795,8795,5142867.543154761
8796,8796,5189418.647959183
8797,8797,4564045.947619048
8798,8798,6106747.939022702
8799,8799,5424942.534287854
8800,8800,4480424.4375
8801,8801,5505760.870676613
8802,8802,5655439.678903654
8803,8803,5261899.791666667
8804,8804,4548644.734410431
8805,8805,7840762.013942308
8806,8806,4560014.547846845
8807,8807,4471129.812944496
8808,8808,3705878.138610614
8809,8809,5257815.453228022
8810,8810,7670702.221753246
8811,8811,5575854.202040816
8812,8812,6361601.807822305
8813,8813,6091036.938435374
8814,8814,7651068.357142857
8815,8815,6979733.547619048
8816,8816,4824698.565880102
8817,8817,6558934.553125001
8818,8818,5947143.439732143
8819,8819,5470348.625778654
8820,8820,5945472.736046513
8821,8821,4600523.190476191
8822,8822,6670237.489617939
8823,8823,6632517.662351191
8824,8824,5272729.769637637
8825,8825,5362875.720431286
8826,8826,8939821.580357144
8827,8827,6839970.571428572
8828,8828,6370477.4190397095
8829,8829,6767099.318960473
8830,8830,4803113.078387139
8831,8831,5065649.613486842
8832,8832,6474521.0956785465
8833,8833,5492521.486805556
8834,8834,5055687.173303781
8835,8835,6527988.170894996
8836,8836,6387323.4354591835
8837,8837,4435931.152777778
8838,8838,4124733.860119048
8839,8839,3769511.6622369876
8840,8840,8033921.715367965
8841,8841,5065138.108737245
8842,8842,6978249.244047619
8843,8843,6651219.97117347
8844,8844,6835565.556045146
8845,8845,4487398.982270756
8846,8846,6325173.602160457
8847,8847,4163431.8010743405
8848,8848,6078842.371420661
8849,8849,4717788.4908730155
8850,8850,10743674.807692306
8851,8851,5314711.495535715
8852,8852,4087255.785170515
8853,8853,3590325.583730159
8854,8854,3798430.2641166863
8855,8855,5513960.316998892
8856,8856,4358736.908704806
8857,8857,9134135.049107144
8858,8858,6480850.611253479
8859,8859,5629633.921697021
8860,8860,6160818.300276181
8861,8861,6325126.96962933
8862,8862,4268163.357142857
8863,8863,5570964.642857143
8864,8864,4191580.797951273
8865,8865,5327890.364617939
8866,8866,5829679.49829932
8867,8867,4756920.122613133
8868,8868,4562572.524002715
8869,8869,7902487.428571428
8870,8870,5973361.571428572
8871,8871,4382957.954719388
8872,8872,7010793.642857143
8873,8873,4298472.787202381
8874,8874,6174593.959821428
8875,8875,4992311.035267858
8876,8876,6334179.04274294
8877,8877,7782344.139610389
8878,8878,5622890.430944471
8879,8879,6363876.692094364
8880,8880,6508111.891285947
8881,8881,8414117.19047619
8882,8882,5642382.247916667
8883,8883,6705787.728152056
8884,8884,6390818.984436663
8885,8885,6387905.374497526
8886,8886,6293693.977678572
8887,8887,4860376.785714285
8888,8888,5010244.898313493
8889,8889,6592469.166796745
8890,8890,6774739.823390151
8891,8891,6972012.94447261
8892,8892,5778279.021875001
8893,8893,5928871.053571428
8894,8894,6136768.727340369
8895,8895,6672142.3144961875
8896,8896,7194579.77922833
8897,8897,6131992.691137137
8898,8898,6676444.015361987
8899,8899,7015405.263392857
8900,8900,9982497.360119047
8901,8901,6416027.838126575
8902,8902,6040418.5047619045
8903,8903,4771880.822420635
8904,8904,6337543.4903273815
8905,8905,5545794.765961042
8906,8906,6925267.002976191
8907,8907,4544214.399560608
8908,8908,6361694.75
8909,8909,4907380.569444445
8910,8910,5250084.125
8911,8911,5465324.719387755
8912,8912,4995180.450881676
8913,8913,6209962.04386964
8914,8914,6425773.065099335
8915,8915,6618976.33336039
8916,8916,5715201.800629845
8917,8917,7906646.714285715
8918,8918,6519322.178571428
8919,8919,4811845.128600814
8920,8920,6994588.469663936
8921,8921,7533432.287236988
8922,8922,7773804.024007243
8923,8923,4198173.459856035
8924,8924,3926174.4167285278
8925,8925,4350743.930783353
8926,8926,4969584.2016156465
8927,8927,6550220.406547619
8928,8928,8881700.5
8929,8929,6488683.570711581
8930,8930,6976566.156887755
8931,8931,10003206.952380953
8932,8932,6713588.446428572
8933,8933,7323154.608630953
8934,8934,5637769.720864669
8935,8935,5993357.381834057
8936,8936,6831554.662236988
8937,8937,6486450.035714285
8938,8938,5843186.169047619
8939,8939,7028156.907467532
8940,8940,4116259.4598560357
8941,8941,6046191.868033009
8942,8942,6054992.476190477
8943,8943,8165214.8451163415
8944,8944,5946251.810714285
8945,8945,4375702.071428572
8946,8946,5599086.021356421
8947,8947,4540805.790538052
8948,8948,5279411.852678572
8949,8949,6739339.090462662
8950,8950,4283933.025986842
8951,8951,5672487.558971087
8952,8952,5682171.692151517
8953,8953,6594156.236607143
8954,8954,4986455.7336655585
8955,8955,6900541.651785715
8956,8956,4853653.430635257
8957,8957,4985020.063437952
8958,8958,5366811.664859694
8959,8959,6800463.267679164
8960,8960,4814168.357142857
8961,8961,3251765.054945055
8962,8962,5327664.65625
8963,8963,8944076.108225109
8964,8964,4271260.820679321
8965,8965,5350120.452479465
8966,8966,5572055.5214173915
8967,8967,6982131.375637755
8968,8968,3173116.912087912
8969,8969,5890794.844478586
8970,8970,5941376.987351191
8971,8971,6633104.269147933
8972,8972,6847437.19447261
8973,8973,6503280.258333334
8974,8974,7166769.178571428
8975,8975,7456040.976739927
8976,8976,6118220.905283525
8977,8977,6822481.781284607
8978,8978,7122235.442849232
8979,8979,6310100.928571428
8980,8980,5030888.37950938
8981,8981,4567185.324106449
8982,8982,4705886.13786204
8983,8983,5474898.654017857
8984,8984,10102852.25
8985,8985,6270350.528571429
8986,8986,4434863.706980934
8987,8987,6640576.535714285
8988,8988,4944769.808621935
8989,8989,6284532.999912853
8990,8990,6630118.218479438
8991,8991,5813904.096706686
8992,8992,5256101.293189368
8993,8993,4935397.376769312
8994,8994,6640399.185775949
8995,8995,4891309.090523861
8996,8996,7388096.785714285
8997,8997,4164323.5238095233
8998,8998,6745660.6008868795
8999,8999,4554231.090362812
9000,9000,7016152.681277056
9001,9001,6222583.053961812
9002,9002,5187117.974656592
9003,9003,4610514.79338256
9004,9004,4177873.70260875
9005,9005,4928174.704719388
9006,9006,5081177.526634793
9007,9007,7037262.72260552
9008,9008,5152567.513392857
9009,9009,5237873.609630101
9010,9010,6470746.513195553
9011,9011,5357453.259072178
9012,9012,6884543.181547619
9013,9013,7427022.860146103
9014,9014,8324566.636904762
9015,9015,10293404.464285715
9016,9016,6658645.527377681
9017,9017,5054519.39998882
9018,9018,8704669.472619047
9019,9019,5753526.545578231
9020,9020,7206175.591991342
9021,9021,4372847.682327097
9022,9022,7334931.128472222
9023,9023,4857835.758928572
9024,9024,3806109.6669642855
9025,9025,4896591.130536051
9026,9026,9081814.54404762
9027,9027,4856732.849884391
9028,9028,6546514.260287004
9029,9029,5033605.054350083
9030,9030,6165899.437310606
9031,9031,4945307.294691055
9032,9032,6169262.897959183
9033,9033,5495498.307059756
9034,9034,5718778.530612245
9035,9035,6761282.337832226
9036,9036,6449440.861800402
9037,9037,6007181.291502397
9038,9038,6062183.257936507
9039,9039,7433556.527061895
9040,9040,5998764.464835165
9041,9041,6755539.130399659
9042,9042,5804996.511013788
9043,9043,4445032.174107143
9044,9044,6547696.704541409
9045,9045,4980235.350000001
9046,9046,6948310.676522702
9047,9047,6186888.90625
9048,9048,4691267.403840524
9049,9049,5951685.642857143
9050,9050,8808823.688435374
9051,9051,6461645.217261905
9052,9052,9562724.782142857
9053,9053,6004286.347619047
9054,9054,5566880.280134003
9055,9055,4629499.107142857
9056,9056,6988743.596760796
9057,9057,5786082.475092766
9058,9058,6518690.857142857
9059,9059,4767944.38125
9060,9060,4467998.7525998
9061,9061,4771607.676488096
9062,9062,5596438.674107143
9063,9063,5995810.974832459
9064,9064,5465800.739017481
9065,9065,5110768.102335164
9066,9066,5453650.928125001
9067,9067,4579044.727761375
9068,9068,4731950.156390899
9069,9069,6950383.921428571
9070,9070,6639535.154788962
9071,9071,5863442.967769996
9072,9072,5152409.500332226
9073,9073,5805951.166106036
9074,9074,6505893.82556174
9075,9075,6421694.520230184
9076,9076,4471994.954861111
9077,9077,4686423.030612244
9078,9078,4274563.947964864
9079,9079,4717721.89744107
9080,9080,6414150.122222221
9081,9081,4381828.413319238
9082,9082,5842153.398915817
9083,9083,7242288.834415585
9084,9084,5547182.5678571435
9085,9085,6348681.758928572
9086,9086,7104944.754193723
9087,9087,6471510.691948825
9088,9088,6934160.721760796
9089,9089,6310977.561755952
9090,9090,7118602.3690476185
9091,9091,7058877.707780613
9092,9092,4998231.309180403
9093,9093,6644349.203903654
9094,9094,4903595.146516598
9095,9095,6766870.4839631785
9096,9096,7425296.914617941
9097,9097,7458127.75
9098,9098,5665675.518635796
9099,9099,8619702.322727272
9100,9100,7568386.436038962
9101,9101,5873183.686046511
9102,9102,8513909.07142857
9103,9103,4892568.140272557
9104,9104,6148555.322172619
9105,9105,7329859.642857143
9106,9106,5563393.860841836
9107,9107,5053573.196766478
9108,9108,5652797.828903654
9109,9109,7413798.9394615805
9110,9110,4762186.351062746
9111,9111,6631132.607142857
9112,9112,8772235.07142857
9113,9113,7023620.024085705
9114,9114,7278066.191964285
9115,9115,6047353.017857143
9116,9116,4801917.441403655
9117,9117,4642977.81839047
9118,9118,4695814.033882784
9119,9119,6183978.624787414
9120,9120,6267494.477408009
9121,9121,4503148.587943803
9122,9122,6076137.549864075
9123,9123,6408808.427854438
9124,9124,5505371.142857143
9125,9125,5380314.393189369
9126,9126,4766625.650034607
9127,9127,6312333.043898809
9128,9128,4987104.573412699
9129,9129,9785648.829342531
9130,9130,6576650.768514044
9131,9131,4952526.212926211
9132,9132,7153698.090808416
9133,9133,10369914.550549451
9134,9134,4514494.9896844225
9135,9135,5298705.043189368
9136,9136,6676738.255208334
9137,9137,6754485.341071429
9138,9138,4715430.069185248
9139,9139,3582958.486263736
9140,9140,5860872.834821428
9141,9141,8003042.796875
9142,9142,4576662.458228906
